quatI,quatJ,quatK,quatReal,quatRadianAccuracy,rot_tick_ms,activityConfidence,tick_ms_activity,rot_epoch
b'-0.27020263671875',b'-0.67242431640625',b'-0.2664794921875',b'0.63543701171875',b'3.1416015625',b'28442',b'\x01\x01\x00\x02a',b'27871',b'946685647.895'
b'-0.2703857421875',b'-0.672607421875',b'-0.2666015625',b'0.6351318359375',b'3.1416015625',b'28541',b'\x01\x01\x00\x02a',b'27871',b'946685647.994'
b'-0.27044677734375',b'-0.67266845703125',b'-0.2662353515625',b'0.63525390625',b'3.1416015625',b'28641',b'\x01\x01\x00\x02a',b'28851',b'946685648.094'
b'-0.27069091796875',b'-0.67242431640625',b'-0.26629638671875',b'0.6353759765625',b'3.1416015625',b'28742',b'\x01\x01\x00\x02a',b'28851',b'946685648.695'
b'-0.270751953125',b'-0.67242431640625',b'-0.26617431640625',b'0.6353759765625',b'3.1416015625',b'28841',b'\x01\x01\x00\x02a',b'28851',b'946685648.794'
b'-0.2706298828125',b'-0.672607421875',b'-0.26605224609375',b'0.63531494140625',b'3.1416015625',b'28941',b'\x01\x01\x00\x02a',b'28851',b'946685648.894'
b'-0.27069091796875',b'-0.67279052734375',b'-0.26617431640625',b'0.63494873046875',b'3.1416015625',b'29041',b'\x01\x01\x00\x02a',b'28851',b'946685648.994'
b'-0.27032470703125',b'-0.67315673828125',b'-0.26641845703125',b'0.6346435546875',b'3.1416015625',b'29141',b'\x01\x01\x00\x02a',b'28851',b'946685649.094'
b'-0.27056884765625',b'-0.6729736328125',b'-0.26629638671875',b'0.63482666015625',b'3.1416015625',b'29241',b'\x01\x01\x00\x02a',b'28851',b'946685648.694'
b'-0.27081298828125',b'-0.67327880859375',b'-0.26556396484375',b'0.63470458984375',b'3.1416015625',b'29340',b'\x01\x01\x00\x02a',b'28851',b'946685648.793'
b'-0.2708740234375',b'-0.67376708984375',b'-0.26483154296875',b'0.63446044921875',b'3.1416015625',b'29440',b'\x01\x01\x00\x02a',b'28851',b'946685648.893'
b'-0.27081298828125',b'-0.67401123046875',b'-0.26458740234375',b'0.63427734375',b'3.1416015625',b'29540',b'\x01\x01\x00\x02a',b'29833',b'946685648.993'
b'-0.2708740234375',b'-0.6737060546875',b'-0.2647705078125',b'0.634521484375',b'3.1416015625',b'29640',b'\x01\x01\x00\x02a',b'29833',b'946685649.093'
b'-0.27099609375',b'-0.6734619140625',b'-0.2647705078125',b'0.63470458984375',b'3.1416015625',b'29739',b'\x01\x01\x00\x02a',b'29833',b'946685649.692'
b'-0.270751953125',b'-0.673583984375',b'-0.26544189453125',b'0.6343994140625',b'3.1416015625',b'29939',b'\x01\x01\x00\x02a',b'29833',b'946685649.892'
b'-0.27044677734375',b'-0.67364501953125',b'-0.26568603515625',b'0.6343994140625',b'3.1416015625',b'30039',b'\x01\x01\x00\x02a',b'29833',b'946685649.992'
b'-0.27069091796875',b'-0.67340087890625',b'-0.26568603515625',b'0.63458251953125',b'3.1416015625',b'30138',b'\x01\x01\x00\x02a',b'29833',b'946685650.091'
b'-0.27044677734375',b'-0.67376708984375',b'-0.26544189453125',b'0.6343994140625',b'3.1416015625',b'30239',b'\x01\x01\x00\x02a',b'29833',b'946685650.192'
b'-0.27044677734375',b'-0.674072265625',b'-0.2655029296875',b'0.634033203125',b'3.1416015625',b'30338',b'\x01\x01\x00\x02a',b'29833',b'946685650.791'
b'-0.27032470703125',b'-0.67388916015625',b'-0.2655029296875',b'0.63427734375',b'3.1416015625',b'30438',b'\x01\x01\x00\x02a',b'29833',b'946685650.891'
b'-0.2703857421875',b'-0.673583984375',b'-0.2659912109375',b'0.6343994140625',b'3.1416015625',b'30538',b'\x01\x01\x00\x02a',b'29833',b'946685650.991'
b'-0.27020263671875',b'-0.6737060546875',b'-0.26593017578125',b'0.63433837890625',b'3.1416015625',b'30637',b'\x01\x01\x00\x02a',b'30810',b'946685651.09'
b'-0.27008056640625',b'-0.67388916015625',b'-0.265869140625',b'0.63421630859375',b'3.1416015625',b'30737',b'\x01\x01\x00\x02a',b'30810',b'946685650.69'
b'-0.2696533203125',b'-0.67431640625',b'-0.26605224609375',b'0.6339111328125',b'3.1416015625',b'30937',b'\x01\x01\x00\x02a',b'30810',b'946685650.89'
b'-0.27008056640625',b'-0.67376708984375',b'-0.26617431640625',b'0.63427734375',b'3.1416015625',b'31037',b'\x01\x01\x00\x02a',b'30810',b'946685650.99'
b'-0.27008056640625',b'-0.67352294921875',b'-0.265869140625',b'0.63458251953125',b'3.1416015625',b'31137',b'\x01\x01\x00\x02a',b'30810',b'946685651.09'
b'-0.270263671875',b'-0.6734619140625',b'-0.26580810546875',b'0.63458251953125',b'3.1416015625',b'31236',b'\x01\x01\x00\x02a',b'30810',b'946685651.689'
b'-0.270263671875',b'-0.67333984375',b'-0.265625',b'0.63482666015625',b'3.1416015625',b'31336',b'\x01\x01\x00\x02a',b'30810',b'946685651.789'
b'-0.2703857421875',b'-0.6729736328125',b'-0.26593017578125',b'0.63507080078125',b'3.1416015625',b'31436',b'\x01\x01\x00\x02a',b'30810',b'946685651.889'
b'-0.270263671875',b'-0.67340087890625',b'-0.265625',b'0.634765625',b'3.1416015625',b'31935',b'\x01\x01\x00\x02a',b'31789',b'946685652.888'
b'-0.2703857421875',b'-0.673583984375',b'-0.26544189453125',b'0.63458251953125',b'3.1416015625',b'32034',b'\x01\x01\x00\x02a',b'31789',b'946685652.987'
b'-0.27032470703125',b'-0.67401123046875',b'-0.26544189453125',b'0.63421630859375',b'3.1416015625',b'32135',b'\x01\x01\x00\x02a',b'31789',b'946685653.088'
b'-0.2703857421875',b'-0.67425537109375',b'-0.26507568359375',b'0.63409423828125',b'3.1416015625',b'32234',b'\x01\x01\x00\x02a',b'31789',b'946685652.687'
b'-0.27130126953125',b'-0.67327880859375',b'-0.26416015625',b'0.63507080078125',b'3.1416015625',b'32434',b'\x01\x01\x00\x02a',b'31789',b'946685652.887'
b'-0.271484375',b'-0.6729736328125',b'-0.263671875',b'0.635498046875',b'3.1416015625',b'32534',b'\x01\x01\x00\x02a',b'32768',b'946685652.987'
b'-0.2716064453125',b'-0.67333984375',b'-0.26348876953125',b'0.6351318359375',b'3.1416015625',b'32833',b'\x01\x01\x00\x02a',b'32768',b'946685653.786'
b'-0.27178955078125',b'-0.67315673828125',b'-0.26324462890625',b'0.6353759765625',b'3.1416015625',b'32933',b'\x01\x01\x00\x02a',b'32768',b'946685653.886'
b'-0.2718505859375',b'-0.67340087890625',b'-0.2633056640625',b'0.63507080078125',b'3.1416015625',b'33033',b'\x01\x01\x00\x02a',b'32768',b'946685653.986'
b'-0.2718505859375',b'-0.6734619140625',b'-0.2630615234375',b'0.63507080078125',b'3.1416015625',b'33232',b'\x01\x01\x00\x02a',b'32768',b'946685654.185'
b'-0.27203369140625',b'-0.67327880859375',b'-0.2630615234375',b'0.63519287109375',b'3.1416015625',b'33332',b'\x01\x01\x00\x02a',b'32768',b'946685653.785'
b'-0.27197265625',b'-0.6732177734375',b'-0.2630615234375',b'0.63531494140625',b'3.1416015625',b'33432',b'\x01\x01\x00\x02a',b'32768',b'946685653.885'
b'-0.2718505859375',b'-0.67340087890625',b'-0.26336669921875',b'0.63507080078125',b'3.1416015625',b'33531',b'\x01\x01\x00\x02a',b'33748',b'946685653.984'
b'-0.2718505859375',b'-0.67352294921875',b'-0.26348876953125',b'0.63482666015625',b'3.1416015625',b'33631',b'\x01\x01\x00\x02a',b'33748',b'946685654.084'
b'-0.2720947265625',b'-0.67315673828125',b'-0.26361083984375',b'0.6351318359375',b'3.1416015625',b'33831',b'\x01\x01\x00\x02a',b'33748',b'946685654.784'
b'-0.27191162109375',b'-0.673828125',b'-0.26348876953125',b'0.63446044921875',b'3.1416015625',b'34031',b'\x01\x01\x00\x02a',b'33748',b'946685654.984'
b'-0.2720947265625',b'-0.67364501953125',b'-0.263427734375',b'0.63470458984375',b'3.1416015625',b'34130',b'\x01\x01\x00\x02a',b'33748',b'946685655.083'
b'-0.2720947265625',b'-0.6734619140625',b'-0.26373291015625',b'0.63470458984375',b'3.1416015625',b'34230',b'\x01\x01\x00\x02a',b'33748',b'946685655.683'
b'-0.2720947265625',b'-0.6734619140625',b'-0.2635498046875',b'0.634765625',b'3.1416015625',b'34330',b'\x01\x01\x00\x02a',b'33748',b'946685655.783'
b'-0.2720947265625',b'-0.67352294921875',b'-0.26361083984375',b'0.63470458984375',b'3.1416015625',b'34430',b'\x01\x01\x00\x02a',b'33748',b'946685655.883'
b'-0.27197265625',b'-0.67352294921875',b'-0.26397705078125',b'0.6346435546875',b'3.1416015625',b'34530',b'\x01\x01\x00\x02a',b'34726',b'946685655.983'
b'-0.27197265625',b'-0.6734619140625',b'-0.264404296875',b'0.634521484375',b'3.1416015625',b'34629',b'\x01\x01\x00\x02a',b'34726',b'946685656.082'
b'-0.271484375',b'-0.673095703125',b'-0.2645263671875',b'0.63507080078125',b'3.1416015625',b'35028',b'\x01\x01\x00\x02a',b'34726',b'946685655.981'
b'-0.26959228515625',b'-0.6749267578125',b'-0.2640380859375',b'0.63409423828125',b'3.1416015625',b'35128',b'\x01\x01\x00\x02a',b'34726',b'946685656.081'
b'-0.269775390625',b'-0.6795654296875',b'-0.26654052734375',b'0.6280517578125',b'3.1416015625',b'35228',b'\x01\x01\x00\x02a',b'34726',b'946685656.681'
b'-0.2724609375',b'-0.68310546875',b'-0.2672119140625',b'0.6226806640625',b'3.1416015625',b'35328',b'\x01\x01\x00\x02a',b'34726',b'946685656.781'
b'-0.2724609375',b'-0.685791015625',b'-0.26434326171875',b'0.6209716796875',b'3.1416015625',b'35427',b'\x01\x01\x00\x02a',b'35705',b'946685656.88'
b'-0.27044677734375',b'-0.688720703125',b'-0.262939453125',b'0.61920166015625',b'3.1416015625',b'35527',b'\x01\x01\x00\x02a',b'35705',b'946685656.98'
b'-0.26690673828125',b'-0.69366455078125',b'-0.26171875',b'0.61572265625',b'3.1416015625',b'35628',b'\x01\x01\x00\x02a',b'35705',b'946685657.081'
b'-0.26605224609375',b'-0.70391845703125',b'-0.2554931640625',b'0.60699462890625',b'3.1416015625',b'35926',b'\x01\x01\x00\x02a',b'35705',b'946685656.879'
b'-0.26953125',b'-0.70989990234375',b'-0.2467041015625',b'0.60211181640625',b'3.1416015625',b'36026',b'\x01\x01\x00\x02a',b'35705',b'946685656.979'
b'-0.26519775390625',b'-0.719482421875',b'-0.251953125',b'0.59039306640625',b'3.1416015625',b'36126',b'\x01\x01\x00\x02a',b'35705',b'946685657.079'
b'-0.267578125',b'-0.7198486328125',b'-0.26275634765625',b'0.5841064453125',b'3.1416015625',b'36326',b'\x01\x01\x00\x02a',b'35705',b'946685657.779'
b'-0.2744140625',b'-0.7183837890625',b'-0.25299072265625',b'0.5870361328125',b'3.1416015625',b'36426',b'\x01\x01\x00\x02a',b'35705',b'946685657.879'
b'-0.27911376953125',b'-0.71429443359375',b'-0.2530517578125',b'0.58978271484375',b'3.1416015625',b'36525',b'\x01\x01\x00\x02a',b'36693',b'946685657.978'
b'-0.276123046875',b'-0.71893310546875',b'-0.2501220703125',b'0.5867919921875',b'3.1416015625',b'36625',b'\x01\x01\x00\x02a',b'36693',b'946685658.078'
b'-0.27069091796875',b'-0.72808837890625',b'-0.230224609375',b'0.586181640625',b'3.1416015625',b'37024',b'\x01\x01\x00\x02a',b'36693',b'946685658.977'
b'-0.26727294921875',b'-0.73046875',b'-0.23016357421875',b'0.5848388671875',b'3.1416015625',b'37124',b'\x01\x01\x00\x02a',b'36693',b'946685659.077'
b'-0.2705078125',b'-0.72406005859375',b'-0.2335205078125',b'0.58990478515625',b'3.1416015625',b'37224',b'\x01\x01\x00\x02a',b'36693',b'946685659.177'
b'-0.27008056640625',b'-0.72125244140625',b'-0.2366943359375',b'0.59228515625',b'3.1416015625',b'37323',b'\x01\x01\x00\x02a',b'36693',b'946685658.776'
b'-0.2562255859375',b'-0.7293701171875',b'-0.22882080078125',b'0.59161376953125',b'3.1416015625',b'37524',b'\x01\x01\x00\x02a',b'37672',b'946685658.977'
b'-0.249267578125',b'-0.732666015625',b'-0.2225341796875',b'0.5928955078125',b'3.1416015625',b'37623',b'\x01\x01\x00\x02a',b'37672',b'946685659.076'
b'-0.27764892578125',b'-0.69940185546875',b'-0.20318603515625',b'0.62646484375',b'3.1416015625',b'38022',b'\x01\x01\x00\x02a',b'37672',b'946685659.975'
b'-0.314697265625',b'-0.67950439453125',b'-0.168212890625',b'0.64105224609375',b'3.1416015625',b'38122',b'\x01\x01\x00\x02a',b'37672',b'946685660.075'
b'-0.3309326171875',b'-0.666259765625',b'-0.1422119140625',b'0.6529541015625',b'3.1416015625',b'38222',b'\x01\x01\x00\x02a',b'37672',b'946685659.675'
b'-0.33526611328125',b'-0.656494140625',b'-0.12738037109375',b'0.66363525390625',b'3.1416015625',b'38322',b'\x01\x01\x00\x02a',b'37672',b'946685659.775'
b'-0.33660888671875',b'-0.6513671875',b'-0.12579345703125',b'0.66827392578125',b'3.1416015625',b'38421',b'\x01\x01\x00\x02a',b'38651',b'946685659.874'
b'-0.3348388671875',b'-0.65228271484375',b'-0.1297607421875',b'0.66754150390625',b'3.1416015625',b'38521',b'\x01\x01\x00\x02a',b'38651',b'946685659.974'
b'-0.3348388671875',b'-0.65618896484375',b'-0.13238525390625',b'0.66314697265625',b'3.1416015625',b'38621',b'\x01\x01\x00\x02a',b'38651',b'946685660.074'
b'-0.279541015625',b'-0.714111328125',b'-0.15167236328125',b'0.6236572265625',b'3.1416015625',b'39120',b'\x01\x01\x00\x02a',b'38651',b'946685661.073'
b'-0.26837158203125',b'-0.71575927734375',b'-0.160400390625',b'0.62445068359375',b'3.1416015625',b'39220',b'\x01\x01\x00\x02a',b'38651',b'946685661.673'
b'-0.247314453125',b'-0.72467041015625',b'-0.19573974609375',b'0.6126708984375',b'3.1416015625',b'40318',b'\x01\x01\x00\x02a',b'39632',b'946685662.771'
b'-0.2540283203125',b'-0.7259521484375',b'-0.20135498046875',b'0.60662841796875',b'3.1416015625',b'40417',b'\x01\x01\x00\x02a',b'40611',b'946685662.87'
b'-0.25885009765625',b'-0.7288818359375',b'-0.198974609375',b'0.601806640625',b'3.1416015625',b'40517',b'\x01\x01\x00\x02a',b'40611',b'946685662.97'
b'-0.26593017578125',b'-0.7333984375',b'-0.19549560546875',b'0.59429931640625',b'3.1416015625',b'40617',b'\x01\x01\x00\x02a',b'40611',b'946685663.07'
b'-0.27056884765625',b'-0.7393798828125',b'-0.19158935546875',b'0.58599853515625',b'3.1416015625',b'40717',b'\x01\x01\x00\x02a',b'40611',b'946685663.67'
b'-0.26654052734375',b'-0.7479248046875',b'-0.1810302734375',b'0.580322265625',b'3.1416015625',b'40816',b'\x01\x01\x00\x02a',b'40611',b'946685663.769'
b'-0.22650146484375',b'-0.77813720703125',b'-0.12786865234375',b'0.5716552734375',b'3.1416015625',b'41016',b'\x01\x01\x00\x02a',b'40611',b'946685663.969'
b'-0.17962646484375',b'-0.79931640625',b'-0.0728759765625',b'0.5687255859375',b'3.1416015625',b'41116',b'\x01\x01\x00\x02a',b'40611',b'946685664.069'
b'-0.13909912109375',b'-0.80816650390625',b'-0.0362548828125',b'0.5711669921875',b'3.1416015625',b'41216',b'\x01\x01\x00\x02a',b'40611',b'946685663.669'
b'-0.116455078125',b'-0.809326171875',b'-0.0284423828125',b'0.574951171875',b'3.1416015625',b'41316',b'\x01\x01\x00\x02a',b'40611',b'946685663.769'
b'-0.1043701171875',b'-0.80694580078125',b'-0.03533935546875',b'0.580322265625',b'3.1416015625',b'41415',b'\x00\x01\x00\x00c',b'41590',b'946685663.868'
b'-0.1082763671875',b'-0.7906494140625',b'-0.06494140625',b'0.59912109375',b'3.1416015625',b'41615',b'\x00\x01\x00\x00c',b'41590',b'946685664.068'
b'-0.12005615234375',b'-0.780029296875',b'-0.090087890625',b'0.60748291015625',b'3.1416015625',b'41715',b'\x00\x01\x00\x00c',b'41590',b'946685664.668'
b'-0.1529541015625',b'-0.760986328125',b'-0.13275146484375',b'0.6163330078125',b'3.1416015625',b'41914',b'\x00\x01\x00\x00c',b'41590',b'946685664.867'
b'-0.16937255859375',b'-0.7567138671875',b'-0.147216796875',b'0.614013671875',b'3.1416015625',b'42014',b'\x00\x01\x00\x00c',b'41590',b'946685664.967'
b'-0.183349609375',b'-0.75494384765625',b'-0.15753173828125',b'0.609619140625',b'3.1416015625',b'42115',b'\x00\x01\x00\x00c',b'41590',b'946685665.068'
b'-0.1954345703125',b'-0.75054931640625',b'-0.16607666015625',b'0.6090087890625',b'3.1416015625',b'42214',b'\x00\x01\x00\x00c',b'41590',b'946685664.667'
b'-0.20648193359375',b'-0.744140625',b'-0.17559814453125',b'0.61053466796875',b'3.1416015625',b'42313',b'\x00\x01\x00\x00c',b'42569',b'946685664.766'
b'-0.2159423828125',b'-0.73760986328125',b'-0.1845703125',b'0.612548828125',b'3.1416015625',b'42413',b'\x00\x01\x00\x00c',b'42569',b'946685664.866'
b'-0.2235107421875',b'-0.73028564453125',b'-0.18951416015625',b'0.6170654296875',b'3.1416015625',b'42514',b'\x00\x01\x00\x00c',b'42569',b'946685664.967'
b'-0.2349853515625',b'-0.718505859375',b'-0.18963623046875',b'0.62652587890625',b'3.1416015625',b'42713',b'\x00\x01\x00\x00c',b'42569',b'946685665.166'
b'-0.2379150390625',b'-0.715087890625',b'-0.18731689453125',b'0.63006591796875',b'3.1416015625',b'42812',b'\x00\x01\x00\x00c',b'42569',b'946685665.765'
b'-0.24029541015625',b'-0.7130126953125',b'-0.18658447265625',b'0.6317138671875',b'3.1416015625',b'42912',b'\x00\x01\x00\x00c',b'42569',b'946685665.865'
b'-0.24163818359375',b'-0.71478271484375',b'-0.186767578125',b'0.629150390625',b'3.1416015625',b'43112',b'\x00\x01\x00\x00c',b'42569',b'946685666.065'
b'-0.24169921875',b'-0.7154541015625',b'-0.188232421875',b'0.6279296875',b'3.1416015625',b'43212',b'\x00\x01\x00\x00c',b'42569',b'946685666.165'
b'-0.24212646484375',b'-0.7149658203125',b'-0.19012451171875',b'0.627685546875',b'3.1416015625',b'43312',b'\x00\x01\x00\x00c',b'42569',b'946685666.765'
b'-0.24267578125',b'-0.71417236328125',b'-0.19207763671875',b'0.6278076171875',b'3.1416015625',b'43411',b'\x01\x01\x00\x02a',b'43548',b'946685666.864'
b'-0.24365234375',b'-0.71270751953125',b'-0.19525146484375',b'0.62811279296875',b'3.1416015625',b'43511',b'\x01\x01\x00\x02a',b'43548',b'946685666.964'
b'-0.24371337890625',b'-0.7119140625',b'-0.19732666015625',b'0.62835693359375',b'3.1416015625',b'43611',b'\x01\x01\x00\x02a',b'43548',b'946685667.064'
b'-0.24603271484375',b'-0.710205078125',b'-0.201171875',b'0.628173828125',b'3.1416015625',b'43711',b'\x01\x01\x00\x02a',b'43548',b'946685667.164'
b'-0.249267578125',b'-0.7081298828125',b'-0.20574951171875',b'0.6278076171875',b'3.1416015625',b'43810',b'\x01\x01\x00\x02a',b'43548',b'946685666.763'
b'-0.2503662109375',b'-0.707275390625',b'-0.20965576171875',b'0.62701416015625',b'3.1416015625',b'43910',b'\x01\x01\x00\x02a',b'43548',b'946685666.863'
b'-0.2503662109375',b'-0.70697021484375',b'-0.21240234375',b'0.62646484375',b'3.1416015625',b'44010',b'\x01\x01\x00\x02a',b'43548',b'946685666.963'
b'-0.2508544921875',b'-0.70654296875',b'-0.21405029296875',b'0.62615966796875',b'3.1416015625',b'44110',b'\x01\x01\x00\x02a',b'43548',b'946685667.063'
b'-0.2509765625',b'-0.70654296875',b'-0.21453857421875',b'0.6259765625',b'3.1416015625',b'44210',b'\x01\x01\x00\x02a',b'43548',b'946685667.663'
b'-0.25079345703125',b'-0.70672607421875',b'-0.214599609375',b'0.62579345703125',b'3.1416015625',b'44309',b'\x01\x01\x00\x02a',b'44527',b'946685667.762'
b'-0.25067138671875',b'-0.706787109375',b'-0.21502685546875',b'0.6256103515625',b'3.1416015625',b'44410',b'\x01\x01\x00\x02a',b'44527',b'946685667.863'
b'-0.25091552734375',b'-0.7061767578125',b'-0.21551513671875',b'0.62603759765625',b'3.1416015625',b'44509',b'\x01\x01\x00\x02a',b'44527',b'946685667.962'
b'-0.25201416015625',b'-0.70501708984375',b'-0.2166748046875',b'0.62652587890625',b'3.1416015625',b'44609',b'\x01\x01\x00\x02a',b'44527',b'946685668.062'
b'-0.25244140625',b'-0.70220947265625',b'-0.2203369140625',b'0.628173828125',b'3.1416015625',b'44808',b'\x01\x01\x00\x02a',b'44527',b'946685667.761'
b'-0.25299072265625',b'-0.70037841796875',b'-0.22186279296875',b'0.6295166015625',b'3.1416015625',b'44908',b'\x01\x01\x00\x02a',b'44527',b'946685667.861'
b'-0.256103515625',b'-0.69744873046875',b'-0.222900390625',b'0.631103515625',b'3.1416015625',b'45208',b'\x01\x01\x00\x02a',b'44527',b'946685668.661'
b'-0.25567626953125',b'-0.69805908203125',b'-0.2225341796875',b'0.63067626953125',b'3.1416015625',b'45307',b'\x01\x01\x00\x02a',b'45506',b'946685668.76'
b'-0.25567626953125',b'-0.6986083984375',b'-0.222412109375',b'0.63018798828125',b'3.1416015625',b'45407',b'\x01\x01\x00\x02a',b'45506',b'946685668.86'
b'-0.25518798828125',b'-0.6993408203125',b'-0.22235107421875',b'0.62957763671875',b'3.1416015625',b'45509',b'\x01\x01\x00\x02a',b'45506',b'946685668.962'
b'-0.25482177734375',b'-0.70001220703125',b'-0.222900390625',b'0.6287841796875',b'3.1416015625',b'45607',b'\x01\x01\x00\x02a',b'45506',b'946685669.06'
b'-0.2554931640625',b'-0.69915771484375',b'-0.22210693359375',b'0.6297607421875',b'3.1416015625',b'45906',b'\x01\x01\x00\x02a',b'45506',b'946685669.859'
b'-0.25567626953125',b'-0.69866943359375',b'-0.2220458984375',b'0.6302490234375',b'3.1416015625',b'46106',b'\x01\x01\x00\x02a',b'45506',b'946685670.059'
b'-0.2554931640625',b'-0.69805908203125',b'-0.222412109375',b'0.63079833984375',b'3.1416015625',b'46306',b'\x01\x01\x00\x02a',b'45506',b'946685669.759'
b'-0.2552490234375',b'-0.6982421875',b'-0.22235107421875',b'0.6307373046875',b'3.1416015625',b'46405',b'\x01\x01\x00\x02a',b'46533',b'946685669.858'
b'-0.2552490234375',b'-0.6982421875',b'-0.22235107421875',b'0.6307373046875',b'3.1416015625',b'46483',b'\x01\x01\x00\x02a',b'46533',b'946685669.936'
b'-0.256591796875',b'-0.6973876953125',b'-0.2196044921875',b'0.63214111328125',b'3.1416015625',b'46705',b'\x01\x01\x00\x02a',b'46533',b'946685670.158'
b'-0.256591796875',b'-0.69805908203125',b'-0.21844482421875',b'0.63177490234375',b'3.1416015625',b'47004',b'\x01\x01\x00\x02a',b'46533',b'946685670.957'
b'-0.2569580078125',b'-0.69805908203125',b'-0.21875',b'0.63153076171875',b'3.1416015625',b'47104',b'\x01\x01\x00\x02a',b'46533',b'946685671.057'
b'-0.2569580078125',b'-0.69854736328125',b'-0.21917724609375',b'0.630859375',b'3.1416015625',b'47204',b'\x01\x01\x00\x02a',b'46533',b'946685671.157'
b'-0.2569580078125',b'-0.6988525390625',b'-0.21923828125',b'0.6304931640625',b'3.1416015625',b'47303',b'\x01\x01\x00\x02a',b'47467',b'946685671.756'
b'-0.25714111328125',b'-0.69854736328125',b'-0.219482421875',b'0.63067626953125',b'3.1416015625',b'47403',b'\x01\x01\x00\x02a',b'47467',b'946685671.856'
b'-0.25714111328125',b'-0.6982421875',b'-0.22021484375',b'0.6307373046875',b'3.1416015625',b'47503',b'\x01\x01\x00\x02a',b'47467',b'946685671.956'
