quatI,quatJ,quatK,quatReal,quatRadianAccuracy,rot_tick_ms,activityConfidence,tick_ms_activity,rot_epoch
b'0.75445556640625',b'-0.00555419921875',b'0.64654541015625',b'0.113037109375',b'3.1416015625',b'51480',b'\x01\x01\x00\x02a',b'51067',b'946684862.53'
b'0.755859375',b'-0.0098876953125',b'0.64410400390625',b'0.116943359375',b'3.1416015625',b'51679',b'\x01\x01\x00\x02a',b'51067',b'946684863.229'
b'0.7550048828125',b'-0.00701904296875',b'0.64532470703125',b'0.11602783203125',b'3.1416015625',b'51580',b'\x01\x01\x00\x02a',b'51067',b'946684862.63'
b'0.755859375',b'-0.01141357421875',b'0.64404296875',b'0.1171875',b'3.1416015625',b'51780',b'\x01\x01\x00\x02a',b'52046',b'946684863.33'
b'0.7552490234375',b'-0.0113525390625',b'0.64495849609375',b'0.11639404296875',b'3.1416015625',b'51879',b'\x01\x01\x00\x02a',b'52046',b'946684863.429'
b'0.7554931640625',b'-0.0096435546875',b'0.64483642578125',b'0.11572265625',b'3.1416015625',b'51979',b'\x01\x01\x00\x02a',b'52046',b'946684863.529'
b'0.7557373046875',b'-0.00933837890625',b'0.6444091796875',b'0.1160888671875',b'3.1416015625',b'52078',b'\x01\x01\x00\x02a',b'52046',b'946684863.628'
b'0.75604248046875',b'-0.00982666015625',b'0.64373779296875',b'0.11767578125',b'3.1416015625',b'52179',b'\x01\x01\x00\x02a',b'52046',b'946684863.229'
b'0.75689697265625',b'-0.0091552734375',b'0.6424560546875',b'0.11944580078125',b'3.1416015625',b'52278',b'\x01\x01\x00\x02a',b'52046',b'946684863.328'
b'0.7581787109375',b'-0.0115966796875',b'0.6400146484375',b'0.1241455078125',b'3.1416015625',b'52478',b'\x01\x01\x00\x02a',b'52046',b'946684863.528'
b'0.758056640625',b'-0.0137939453125',b'0.63909912109375',b'0.1292724609375',b'3.1416015625',b'52578',b'\x01\x01\x00\x02a',b'52046',b'946684863.628'
b'0.7576904296875',b'-0.01629638671875',b'0.6387939453125',b'0.1324462890625',b'3.1416015625',b'52678',b'\x01\x01\x00\x02a',b'52046',b'946684863.728'
b'0.757080078125',b'-0.0179443359375',b'0.63922119140625',b'0.1337890625',b'3.1416015625',b'52777',b'\x01\x01\x00\x02a',b'52046',b'946684864.327'
b'0.7567138671875',b'-0.019775390625',b'0.63934326171875',b'0.13519287109375',b'3.1416015625',b'52877',b'\x01\x01\x00\x02a',b'53025',b'946684864.427'
b'0.75689697265625',b'-0.02239990234375',b'0.6385498046875',b'0.13726806640625',b'3.1416015625',b'52977',b'\x01\x01\x00\x02a',b'53025',b'946684864.527'
b'0.7579345703125',b'-0.025634765625',b'0.6365966796875',b'0.14013671875',b'3.1416015625',b'53077',b'\x01\x01\x00\x02a',b'53025',b'946684864.627'
b'0.75921630859375',b'-0.0269775390625',b'0.6341552734375',b'0.14404296875',b'3.1416015625',b'53176',b'\x01\x01\x00\x02a',b'53025',b'946684864.726'
b'0.7587890625',b'-0.02508544921875',b'0.634765625',b'0.14361572265625',b'3.1416015625',b'53376',b'\x01\x01\x00\x02a',b'53025',b'946684864.426'
b'0.76019287109375',b'-0.02532958984375',b'0.63275146484375',b'0.14520263671875',b'3.1416015625',b'53276',b'\x01\x01\x00\x02a',b'53025',b'946684864.326'
b'0.75830078125',b'-0.0255126953125',b'0.63494873046875',b'0.1453857421875',b'3.1416015625',b'53476',b'\x01\x01\x00\x02a',b'53025',b'946684864.526'
b'0.7603759765625',b'-0.02606201171875',b'0.6318359375',b'0.14801025390625',b'3.1416015625',b'53576',b'\x01\x01\x00\x02a',b'53025',b'946684864.626'
b'0.76507568359375',b'-0.0257568359375',b'0.62652587890625',b'0.1463623046875',b'3.1416015625',b'53676',b'\x01\x01\x00\x02a',b'53025',b'946684865.226'
b'0.7698974609375',b'-0.023681640625',b'0.620849609375',b'0.14581298828125',b'3.1416015625',b'53775',b'\x01\x01\x00\x02a',b'54012',b'946684865.325'
b'0.76953125',b'-0.02349853515625',b'0.62103271484375',b'0.14691162109375',b'3.1416015625',b'53875',b'\x01\x01\x00\x02a',b'54012',b'946684865.425'
b'0.76708984375',b'-0.024169921875',b'0.62408447265625',b'0.14678955078125',b'3.1416015625',b'53975',b'\x01\x01\x00\x02a',b'54012',b'946684865.525'
b'0.76544189453125',b'-0.02606201171875',b'0.62567138671875',b'0.14801025390625',b'3.1416015625',b'54075',b'\x01\x01\x00\x02a',b'54012',b'946684865.625'
b'0.76580810546875',b'-0.02911376953125',b'0.624755859375',b'0.14971923828125',b'3.1416015625',b'54274',b'\x01\x01\x00\x02a',b'54012',b'946684866.324'
b'0.765380859375',b'-0.02764892578125',b'0.6253662109375',b'0.14947509765625',b'3.1416015625',b'54175',b'\x01\x01\x00\x02a',b'54012',b'946684866.225'
b'0.76611328125',b'-0.02850341796875',b'0.62408447265625',b'0.15081787109375',b'3.1416015625',b'54374',b'\x01\x01\x00\x02a',b'54012',b'946684866.424'
b'0.76641845703125',b'-0.02764892578125',b'0.62359619140625',b'0.151611328125',b'3.1416015625',b'54474',b'\x01\x01\x00\x02a',b'54012',b'946684866.524'
b'0.7666015625',b'-0.02679443359375',b'0.62347412109375',b'0.1512451171875',b'3.1416015625',b'54574',b'\x01\x01\x00\x02a',b'54012',b'946684866.624'
b'0.76611328125',b'-0.02740478515625',b'0.62408447265625',b'0.15093994140625',b'3.1416015625',b'54673',b'\x01\x01\x00\x02a',b'54012',b'946684866.223'
b'0.76617431640625',b'-0.027099609375',b'0.6241455078125',b'0.1505126953125',b'3.1416015625',b'54773',b'\x01\x01\x00\x02a',b'54991',b'946684866.323'
b'0.76605224609375',b'-0.02734375',b'0.624267578125',b'0.15057373046875',b'3.1416015625',b'54873',b'\x01\x01\x00\x02a',b'54991',b'946684866.423'
b'0.7662353515625',b'-0.02716064453125',b'0.6240234375',b'0.150634765625',b'3.1416015625',b'54973',b'\x01\x01\x00\x02a',b'54991',b'946684866.523'
b'0.76641845703125',b'-0.0274658203125',b'0.623779296875',b'0.15087890625',b'3.1416015625',b'55073',b'\x01\x01\x00\x02a',b'54991',b'946684866.623'
b'0.766357421875',b'-0.02777099609375',b'0.62384033203125',b'0.150634765625',b'3.1416015625',b'55173',b'\x01\x01\x00\x02a',b'54991',b'946684867.223'
b'0.76629638671875',b'-0.0283203125',b'0.6239013671875',b'0.1510009765625',b'3.1416015625',b'55273',b'\x01\x01\x00\x02a',b'54991',b'946684867.323'
b'0.7662353515625',b'-0.028076171875',b'0.623779296875',b'0.1514892578125',b'3.1416015625',b'55372',b'\x01\x01\x00\x02a',b'54991',b'946684867.422'
b'0.766357421875',b'-0.02825927734375',b'0.62371826171875',b'0.15118408203125',b'3.1416015625',b'55472',b'\x01\x01\x00\x02a',b'54991',b'946684867.522'
b'0.7666015625',b'-0.0279541015625',b'0.62347412109375',b'0.1512451171875',b'3.1416015625',b'55672',b'\x01\x01\x00\x02a',b'54991',b'946684867.722'
b'0.7667236328125',b'-0.027587890625',b'0.6234130859375',b'0.1507568359375',b'3.1416015625',b'55771',b'\x01\x01\x00\x02a',b'55971',b'946684868.321'
b'0.76641845703125',b'-0.02783203125',b'0.62371826171875',b'0.1510009765625',b'3.1416015625',b'55871',b'\x01\x01\x00\x02a',b'55971',b'946684868.421'
b'0.766357421875',b'-0.02789306640625',b'0.623779296875',b'0.151123046875',b'3.1416015625',b'55975',b'\x01\x01\x00\x02a',b'55971',b'946684868.525'
b'0.76666259765625',b'-0.027587890625',b'0.62335205078125',b'0.15118408203125',b'3.1416015625',b'56071',b'\x01\x01\x00\x02a',b'55971',b'946684868.621'
b'0.76678466796875',b'-0.02752685546875',b'0.62310791015625',b'0.15167236328125',b'3.1416015625',b'56270',b'\x01\x01\x00\x02a',b'55971',b'946684868.32'
b'0.7667236328125',b'-0.02752685546875',b'0.623291015625',b'0.15130615234375',b'3.1416015625',b'56170',b'\x01\x01\x00\x02a',b'55971',b'946684868.72'
b'0.766845703125',b'-0.02728271484375',b'0.62310791015625',b'0.15155029296875',b'3.1416015625',b'56370',b'\x01\x01\x00\x02a',b'55971',b'946684868.42'
b'0.7667236328125',b'-0.02728271484375',b'0.62335205078125',b'0.15118408203125',b'3.1416015625',b'56470',b'\x01\x01\x00\x02a',b'55971',b'946684868.52'
b'0.7666015625',b'-0.02734375',b'0.62347412109375',b'0.151123046875',b'3.1416015625',b'56570',b'\x01\x01\x00\x02a',b'55971',b'946684868.62'
b'0.766845703125',b'-0.02734375',b'0.6231689453125',b'0.1512451171875',b'3.1416015625',b'56670',b'\x01\x01\x00\x02a',b'55971',b'946684868.72'
b'0.76702880859375',b'-0.02703857421875',b'0.6229248046875',b'0.1512451171875',b'3.1416015625',b'56770',b'\x01\x01\x00\x02a',b'56949',b'946684869.32'
b'0.7667236328125',b'-0.02740478515625',b'0.623291015625',b'0.1513671875',b'3.1416015625',b'56869',b'\x01\x01\x00\x02a',b'56949',b'946684869.419'
b'0.76690673828125',b'-0.02728271484375',b'0.623046875',b'0.1513671875',b'3.1416015625',b'56969',b'\x01\x01\x00\x02a',b'56949',b'946684869.519'
b'0.76702880859375',b'-0.0272216796875',b'0.62286376953125',b'0.15167236328125',b'3.1416015625',b'57068',b'\x01\x01\x00\x02a',b'56949',b'946684869.618'
b'0.7669677734375',b'-0.02716064453125',b'0.6229248046875',b'0.1514892578125',b'3.1416015625',b'57169',b'\x01\x01\x00\x02a',b'56949',b'946684869.219'
b'0.76715087890625',b'-0.027099609375',b'0.6226806640625',b'0.1517333984375',b'3.1416015625',b'57269',b'\x01\x01\x00\x02a',b'56949',b'946684869.319'
b'0.76739501953125',b'-0.0263671875',b'0.62237548828125',b'0.15167236328125',b'3.1416015625',b'57368',b'\x01\x01\x00\x02a',b'56949',b'946684869.418'
b'0.767822265625',b'-0.02484130859375',b'0.622314453125',b'0.15020751953125',b'3.1416015625',b'57468',b'\x01\x01\x00\x02a',b'56949',b'946684869.518'
b'0.7691650390625',b'-0.02215576171875',b'0.621337890625',b'0.14776611328125',b'3.1416015625',b'57568',b'\x01\x01\x00\x02a',b'56949',b'946684869.618'
b'0.77142333984375',b'-0.01934814453125',b'0.61932373046875',b'0.144775390625',b'3.1416015625',b'57668',b'\x01\x01\x00\x02a',b'57931',b'946684870.218'
b'0.77252197265625',b'-0.01806640625',b'0.61865234375',b'0.14202880859375',b'3.1416015625',b'57767',b'\x01\x01\x00\x02a',b'57931',b'946684870.317'
b'0.7728271484375',b'-0.01776123046875',b'0.61895751953125',b'0.13897705078125',b'3.1416015625',b'57867',b'\x01\x01\x00\x02a',b'57931',b'946684870.417'
b'0.77325439453125',b'-0.01861572265625',b'0.61883544921875',b'0.1370849609375',b'3.1416015625',b'57967',b'\x01\x01\x00\x02a',b'57931',b'946684870.517'
b'0.77386474609375',b'-0.01885986328125',b'0.6182861328125',b'0.13616943359375',b'3.1416015625',b'58067',b'\x01\x01\x00\x02a',b'57931',b'946684870.617'
b'0.7740478515625',b'-0.0194091796875',b'0.617919921875',b'0.13665771484375',b'3.1416015625',b'58267',b'\x01\x01\x00\x02a',b'57931',b'946684871.317'
b'0.77398681640625',b'-0.01898193359375',b'0.61810302734375',b'0.13623046875',b'3.1416015625',b'58167',b'\x01\x01\x00\x02a',b'57931',b'946684871.217'
b'0.77435302734375',b'-0.01971435546875',b'0.6175537109375',b'0.136474609375',b'3.1416015625',b'58366',b'\x01\x01\x00\x02a',b'57931',b'946684871.416'
b'0.77435302734375',b'-0.02001953125',b'0.61749267578125',b'0.13653564453125',b'3.1416015625',b'58466',b'\x01\x01\x00\x02a',b'57931',b'946684871.516'
b'0.77471923828125',b'-0.01995849609375',b'0.61700439453125',b'0.13653564453125',b'3.1416015625',b'58566',b'\x01\x01\x00\x02a',b'57931',b'946684871.616'
b'0.77532958984375',b'-0.019775390625',b'0.61639404296875',b'0.13629150390625',b'3.1416015625',b'58666',b'\x01\x01\x00\x02a',b'58909',b'946684871.216'
b'0.7750244140625',b'-0.0211181640625',b'0.61651611328125',b'0.13714599609375',b'3.1416015625',b'58965',b'\x01\x01\x00\x02a',b'58909',b'946684871.515'
b'0.77471923828125',b'-0.02392578125',b'0.61590576171875',b'0.14080810546875',b'3.1416015625',b'59065',b'\x01\x01\x00\x02a',b'58909',b'946684871.615'
b'0.7735595703125',b'-0.03033447265625',b'0.61572265625',b'0.1468505859375',b'3.1416015625',b'59165',b'\x01\x01\x00\x02a',b'58909',b'946684871.715'
b'0.775146484375',b'-0.0205078125',b'0.6165771484375',b'0.1363525390625',b'3.1416015625',b'58865',b'\x01\x01\x00\x02a',b'58909',b'946684871.415'
b'0.77325439453125',b'-0.031982421875',b'0.61541748046875',b'0.1494140625',b'3.1416015625',b'59264',b'\x01\x01\x00\x02a',b'58909',b'946684872.314'
b'0.77484130859375',b'-0.02874755859375',b'0.61346435546875',b'0.1500244140625',b'3.1416015625',b'59364',b'\x01\x01\x00\x02a',b'58909',b'946684872.414'
b'0.77459716796875',b'-0.02685546875',b'0.61431884765625',b'0.1478271484375',b'3.1416015625',b'59464',b'\x01\x01\x00\x02a',b'58909',b'946684872.514'
b'0.777099609375',b'-0.019775390625',b'0.61309814453125',b'0.1407470703125',b'3.1416015625',b'59564',b'\x01\x01\x00\x02a',b'58909',b'946684872.614'
b'0.77642822265625',b'-0.01104736328125',b'0.61749267578125',b'0.1256103515625',b'3.1416015625',b'59663',b'\x01\x01\x00\x02a',b'59888',b'946684872.713'
b'0.78265380859375',b'0.00750732421875',b'0.61065673828125',b'0.1204833984375',b'3.1416015625',b'59764',b'\x01\x01\x00\x02a',b'59888',b'946684872.314'
b'0.78594970703125',b'0.020751953125',b'0.60870361328125',b'0.10638427734375',b'3.1416015625',b'59864',b'\x01\x01\x00\x02a',b'59888',b'946684872.414'
b'0.788818359375',b'0.03497314453125',b'0.60565185546875',b'0.09857177734375',b'3.1416015625',b'59963',b'\x01\x01\x00\x02a',b'59888',b'946684872.513'
b'0.788818359375',b'0.05218505859375',b'0.60589599609375',b'0.08868408203125',b'3.1416015625',b'60063',b'\x01\x01\x00\x02a',b'59888',b'946684872.613'
b'0.783447265625',b'0.05999755859375',b'0.61279296875',b'0.08416748046875',b'3.1416015625',b'60162',b'\x01\x01\x00\x02a',b'59888',b'946684872.712'
b'0.775146484375',b'0.02484130859375',b'0.62237548828125',b'0.10577392578125',b'3.1416015625',b'60263',b'\x01\x01\x00\x02a',b'59888',b'946684873.313'
b'0.7486572265625',b'-0.0753173828125',b'0.63616943359375',b'0.17059326171875',b'3.1416015625',b'60362',b'\x01\x01\x00\x02a',b'59888',b'946684873.412'
b'0.71185302734375',b'-0.1929931640625',b'0.6279296875',b'0.24835205078125',b'3.1416015625',b'60462',b'\x01\x01\x00\x02a',b'59888',b'946684873.512'
b'0.67889404296875',b'-0.27130126953125',b'0.61456298828125',b'0.29632568359375',b'3.1416015625',b'60562',b'\x01\x01\x00\x02a',b'59888',b'946684873.612'
b'0.657470703125',b'-0.314453125',b'0.60711669921875',b'0.31658935546875',b'3.1416015625',b'60662',b'\x01\x01\x00\x02a',b'60866',b'946684874.212'
b'0.65093994140625',b'-0.3350830078125',b'0.602294921875',b'0.31805419921875',b'3.1416015625',b'60762',b'\x01\x01\x00\x02a',b'60866',b'946684874.312'
b'0.6866455078125',b'-0.3035888671875',b'0.612060546875',b'0.2484130859375',b'3.1416015625',b'60961',b'\x01\x01\x00\x02a',b'60866',b'946684874.511'
b'0.664306640625',b'-0.3291015625',b'0.60260009765625',b'0.29534912109375',b'3.1416015625',b'60861',b'\x01\x01\x00\x02a',b'60866',b'946684874.411'
b'0.72412109375',b'-0.23663330078125',b'0.625',b'0.17022705078125',b'3.1416015625',b'61061',b'\x01\x01\x00\x02a',b'60866',b'946684874.611'
b'0.744140625',b'-0.185302734375',b'0.6329345703125',b'0.10601806640625',b'3.1416015625',b'61160',b'\x01\x01\x00\x02a',b'60866',b'946684874.21'
b'0.739990234375',b'-0.22662353515625',b'0.62127685546875',b'0.122802734375',b'3.1416015625',b'61260',b'\x01\x01\x00\x02a',b'60866',b'946684874.31'
b'0.71832275390625',b'-0.2783203125',b'0.6170654296875',b'0.16046142578125',b'3.1416015625',b'61361',b'\x01\x01\x00\x02a',b'60866',b'946684874.411'
b'0.6971435546875',b'-0.3035888671875',b'0.62298583984375',b'0.18359375',b'3.1416015625',b'61560',b'\x01\x01\x00\x02a',b'61846',b'946684874.61'
b'0.70318603515625',b'-0.2991943359375',b'0.62017822265625',b'0.17718505859375',b'3.1416015625',b'61460',b'\x01\x01\x00\x02a',b'60866',b'946684874.51'
b'0.691162109375',b'-0.3072509765625',b'0.62567138671875',b'0.19091796875',b'3.1416015625',b'61660',b'\x01\x01\x00\x02a',b'61846',b'946684875.21'
b'0.68853759765625',b'-0.3033447265625',b'0.62908935546875',b'0.1953125',b'3.1416015625',b'61760',b'\x01\x01\x00\x02a',b'61846',b'946684875.31'
b'0.69830322265625',b'-0.28619384765625',b'0.62939453125',b'0.18524169921875',b'3.1416015625',b'61959',b'\x01\x01\x00\x02a',b'61846',b'946684875.509'
b'0.71484375',b'-0.268310546875',b'0.62255859375',b'0.17132568359375',b'3.1416015625',b'62059',b'\x01\x01\x00\x02a',b'61846',b'946684875.609'
b'0.7391357421875',b'-0.238525390625',b'0.6119384765625',b'0.14923095703125',b'3.1416015625',b'62159',b'\x01\x01\x00\x02a',b'61846',b'946684875.709'
b'0.75323486328125',b'-0.2122802734375',b'0.6114501953125',b'0.116943359375',b'3.1416015625',b'62259',b'\x01\x01\x00\x02a',b'61846',b'946684876.309'
b'0.74737548828125',b'-0.19964599609375',b'0.627685546875',b'0.08697509765625',b'3.1416015625',b'62358',b'\x01\x01\x00\x02a',b'61846',b'946684876.408'
b'0.74383544921875',b'-0.18536376953125',b'0.63970947265625',b'0.0562744140625',b'3.1416015625',b'62458',b'\x01\x01\x00\x02a',b'61846',b'946684876.508'
b'0.73895263671875',b'-0.16815185546875',b'0.6519775390625',b'0.02392578125',b'3.1416015625',b'62558',b'\x01\x01\x00\x02a',b'61846',b'946684876.608'
b'-0.73394775390625',b'0.14990234375',b'-0.66229248046875',b'0.01458740234375',b'3.1416015625',b'62658',b'\x07\x04\x00\x04U',b'62825',b'946684876.708'
b'-0.73193359375',b'0.12091064453125',b'-0.66693115234375',b'0.0692138671875',b'3.1416015625',b'62757',b'\x07\x04\x00\x04U',b'62825',b'946684876.307'
b'-0.72894287109375',b'0.07244873046875',b'-0.66754150390625',b'0.13330078125',b'3.1416015625',b'62857',b'\x07\x04\x00\x04U',b'62825',b'946684876.407'
b'-0.71978759765625',b'0.02423095703125',b'-0.6632080078125',b'0.20361328125',b'3.1416015625',b'62958',b'\x07\x04\x00\x04U',b'62825',b'946684876.508'
b'-0.68939208984375',b'-0.06146240234375',b'-0.6322021484375',b'0.34832763671875',b'3.1416015625',b'63157',b'\x07\x04\x00\x04U',b'62825',b'946684876.707'
b'-0.70458984375',b'-0.01483154296875',b'-0.647705078125',b'0.28955078125',b'3.1416015625',b'63057',b'\x07\x04\x00\x04U',b'62825',b'946684876.607'
b'-0.68017578125',b'-0.10260009765625',b'-0.61346435546875',b'0.38787841796875',b'3.1416015625',b'63256',b'\x07\x04\x00\x04U',b'62825',b'946684877.306'
b'-0.67816162109375',b'-0.14996337890625',b'-0.5931396484375',b'0.4072265625',b'3.1416015625',b'63357',b'\x07\x04\x00\x04U',b'62825',b'946684877.407'
b'-0.67901611328125',b'-0.1920166015625',b'-0.5762939453125',b'0.4122314453125',b'3.1416015625',b'63456',b'\x07\x04\x00\x04U',b'62825',b'946684877.506'
b'-0.67706298828125',b'-0.2178955078125',b'-0.57080078125',b'0.41021728515625',b'3.1416015625',b'63556',b'\x06\x05\x00\x0eK',b'63803',b'946684877.606'
b'-0.67388916015625',b'-0.2242431640625',b'-0.5689697265625',b'0.41455078125',b'3.1416015625',b'63656',b'\x06\x05\x00\x0eK',b'63803',b'946684877.706'
b'-0.6689453125',b'-0.230224609375',b'-0.56646728515625',b'0.42266845703125',b'3.1416015625',b'63756',b'\x06\x05\x00\x0eK',b'63803',b'946684877.306'
b'-0.65972900390625',b'-0.23773193359375',b'-0.5699462890625',b'0.42822265625',b'3.1416015625',b'63855',b'\x06\x05\x00\x0eK',b'63803',b'946684877.405'
b'-0.65301513671875',b'-0.24798583984375',b'-0.57568359375',b'0.425048828125',b'3.1416015625',b'63955',b'\x06\x05\x00\x0eK',b'63803',b'946684877.505'
b'-0.6475830078125',b'-0.2532958984375',b'-0.5748291015625',b'0.43133544921875',b'3.1416015625',b'64055',b'\x06\x05\x00\x0eK',b'63803',b'946684877.605'
b'-0.6422119140625',b'-0.25799560546875',b'-0.57513427734375',b'0.4361572265625',b'3.1416015625',b'64155',b'\x06\x05\x00\x0eK',b'63803',b'946684878.205'
b'-0.636962890625',b'-0.25787353515625',b'-0.573974609375',b'0.44537353515625',b'3.1416015625',b'64354',b'\x06\x05\x00\x0eK',b'63803',b'946684878.404'
b'-0.64202880859375',b'-0.26068115234375',b'-0.57342529296875',b'0.43707275390625',b'3.1416015625',b'64254',b'\x06\x05\x00\x0eK',b'63803',b'946684878.304'
b'-0.63018798828125',b'-0.2593994140625',b'-0.580078125',b'0.4461669921875',b'3.1416015625',b'64455',b'\x06\x05\x00\x0eK',b'63803',b'946684878.505'
b'-0.63653564453125',b'-0.2489013671875',b'-0.58880615234375',b'0.43145751953125',b'3.1416015625',b'64554',b'\x07\x06\x00\x1d:',b'64782',b'946684878.604'
b'-0.74395751953125',b'-0.0067138671875',b'-0.65740966796875',b'0.1197509765625',b'3.1416015625',b'64854',b'\x07\x06\x00\x1d:',b'64782',b'946684879.404'
b'-0.68292236328125',b'-0.17315673828125',b'-0.6197509765625',b'0.34576416015625',b'3.1416015625',b'64654',b'\x07\x06\x00\x1d:',b'64782',b'946684879.204'
b'-0.75543212890625',b'0.02734375',b'-0.653564453125',b'0.0380859375',b'3.1416015625',b'64953',b'\x07\x06\x00\x1d:',b'64782',b'946684879.503'
b'-0.72393798828125',b'-0.06646728515625',b'-0.65020751953125',b'0.22064208984375',b'3.1416015625',b'64753',b'\x07\x06\x00\x1d:',b'64782',b'946684879.303'
b'0.75616455078125',b'-0.076416015625',b'0.649169921875',b'0.03057861328125',b'3.1416015625',b'65053',b'\x07\x06\x00\x1d:',b'64782',b'946684879.603'
b'0.73272705078125',b'-0.13037109375',b'0.6590576171875',b'0.1085205078125',b'3.1416015625',b'65253',b'\x07\x06\x00\x1d:',b'64782',b'946684879.303'
b'0.72259521484375',b'-0.145263671875',b'0.66021728515625',b'0.14422607421875',b'3.1416015625',b'65353',b'\x07\x06\x00\x1d:',b'64782',b'946684879.403'
b'0.72161865234375',b'-0.15576171875',b'0.65350341796875',b'0.16705322265625',b'3.1416015625',b'65452',b'\x07\x06\x00\x1d:',b'64782',b'946684879.502'
b'0.7232666015625',b'-0.16510009765625',b'0.64459228515625',b'0.18475341796875',b'3.1416015625',b'65552',b'\x05\x05\x006$',b'65762',b'946684879.602'
